timestamp,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
15410,-0.0047890134155750275,0.06278928369283676,0.22295516729354858,0.4165911078453064,0.689530074596405,0.5841852426528931
15536,-0.006385351065546274,0.06598196178674698,0.21444137394428253,0.43095630407333374,0.727837324142456,0.5937620401382446
15655,-0.010642251931130886,0.06704618781805038,0.19741377234458923,0.4357447028160095,0.7565677165985107,0.5650315880775452
15777,-0.018623940646648407,0.06598196178674698,0.18038617074489594,0.4596867263317108,0.7709329724311829,0.507570743560791
15903,-0.02447717823088169,0.06651407480239868,0.16548702120780945,0.4165911078453064,0.8236053586006165,0.4692635238170624
16031,-0.03299098089337349,0.06225717440247536,0.16016589105129242,0.43095630407333374,0.8762778043746948,0.49320554733276367
16148,-0.03990844264626503,0.06066083535552025,0.1575053185224533,0.3256114423274994,0.8954314589500427,0.4692635238170624
16281,-0.04948647320270538,0.06066083535552025,0.156973198056221,0.3495534360408783,0.9528923034667969,0.5506663918495178
16391,-0.04948647320270538,0.06332139670848846,0.1548447608947754,0.3926490843296051,1.0055646896362305,0.507570743560791
16517,-0.03671576827764511,0.07236731052398682,0.14313828945159912,0.33997663855552673,1.0295066833496094,0.5315127968788147
16636,-0.034055206924676895,0.07449576258659363,0.13409237563610077,0.3926490843296051,1.0773907899856567,0.5410895943641663
16772,-0.0345873162150383,0.07289942353963852,0.11706477403640747,0.4118026793003082,1.1540051698684692,0.507570743560791
16895,-0.04895435646176338,0.06066083535552025,0.10908307880163193,0.4357447028160095,1.2018892765045166,0.363918662071228
17004,-0.06066083535552025,0.05055069550871849,0.10908307880163193,0.3734954595565796,1.2641384601593018,0.5554547905921936
17127,-0.058532387018203735,0.05001858249306679,0.09631238132715225,0.3734954595565796,1.3120225667953491,0.5123591423034668
17255,-0.05055069550871849,0.04895435646176338,0.08407378941774368,0.33039984107017517,1.3503297567367554,0.5410895943641663
17384,-0.044165343046188354,0.044165343046188354,0.09045914560556412,0.29209262132644653,1.4077905416488647,0.545877993106842
17496,-0.04522957280278206,0.03831210732460022,0.09471604228019714,0.2968810200691223,1.4508862495422363,0.5171475410461426
17619,-0.05001858249306679,0.03671576827764511,0.09631238132715225,0.33997663855552673,1.522712230682373,0.5602431893348694
17744,-0.042569007724523544,0.04044055566191673,0.08567012846469879,0.38307225704193115,1.5945383310317993,0.5410895943641663
17867,-0.038844216614961624,0.03937632963061333,0.06225717440247536,0.40222588181495667,1.6328455209732056,0.3878606855869293
17986,-0.05693604424595833,0.031926754862070084,0.05374337360262871,0.3064578175544739,1.6855180263519287,0.44532153010368347
18109,-0.0691746324300766,0.02234872803092003,0.06598196178674698,0.24420857429504395,1.7621324062347412,0.4836287498474121
18232,-0.0707709789276123,0.015431264415383339,0.07822055369615555,0.2968810200691223,1.8291701078414917,0.5027823448181152
18355,-0.05374337360262871,0.010642251931130886,0.07609209418296814,0.3926490843296051,1.900996208190918,0.569819986820221
18481,-0.04310112074017525,0.013302814215421677,0.04895435646176338,0.45010992884635925,1.9632453918457031,0.5123591423034668
18601,-0.04203689470887184,0.005853238515555859,0.011706477031111717,0.3064578175544739,2.011129379272461,0.45489832758903503
18723,-0.06119294464588165,-0.019688164815306664,0.02447717823088169,0.12449848651885986,2.049436569213867,0.37828385829925537
18845,-0.07715632766485214,-0.04576168209314346,0.07715632766485214,0.14365209639072418,2.1595699787139893,0.5219359993934631
18968,-0.06438562273979187,-0.06066083535552025,0.07875265926122665,0.35434186458587646,2.2026655673980713,0.23942017555236816
19096,-0.09258759021759033,-0.07343153655529022,0.04310112074017525,0.4357447028160095,2.2840683460235596,0.3687070608139038
19214,-0.08354167640209198,-0.08034899830818176,0.026605628430843353,0.19153612852096558,2.346317768096924,0.5554547905921936
19342,-0.04842224344611168,-0.08939491212368011,0.07768843322992325,0.08619125932455063,2.408566951751709,0.4405331015586853
19460,-0.04895435646176338,-0.09790871292352676,0.08992702513933182,0.2777273952960968,2.4851813316345215,0.44532153010368347
19597,-0.04735802114009857,-0.08407378941774368,0.03352309390902519,0.5267243981361389,2.5953147411346436,0.5937620401382446
19734,-0.023945065215229988,-0.08939491212368011,-0.005853238515555859,0.05267243832349777,2.652775526046753,0.47405192255973816
19860,-0.03777999430894852,-0.13143180310726166,0.06544984877109528,-0.11013327538967133,2.715024709701538,0.45489832758903503
19997,-0.04522957280278206,-0.14792729914188385,0.09258759021759033,0.38307225704193115,2.7676970958709717,0.5650315880775452
20135,-0.012238589115440845,-0.11706477403640747,-0.006385351065546274,0.3256114423274994,2.9161376953125,0.569819986820221
20272,-0.014367039315402508,-0.15005575120449066,0.009578026831150055,-0.033518824726343155,2.935291290283203,0.35434186458587646
20400,-0.040972672402858734,-0.1920926421880722,0.05746815726161003,0.1149216815829277,3.050212860107422,0.3208230137825012
20509,-0.05427548289299011,-0.19847798347473145,0.051082808524370193,0.272938996553421,3.0885202884674072,0.6177040338516235
20648,-0.006385351065546274,-0.18091829121112823,0.04469745606184006,0.20111294090747833,3.136404275894165,0.3256114423274994
20764,-0.060128722339868546,-0.21390925347805023,0.030862528830766678,0.1149216815829277,3.2417490482330322,0.1149216815829277
20887,-0.08939491212368011,-0.23891855776309967,0.01915605366230011,0.31603461503982544,3.3279404640197754,0.5267243981361389
20996,-0.025541404262185097,-0.2096523642539978,-0.011174364015460014,0.06224924325942993,3.423708438873291,0.6512228846549988
21122,-0.012770702131092548,-0.23412954807281494,0.0005321126081980765,0.009576806798577309,3.44765043258667,0.5027823448181152
21255,-0.04150478169322014,-0.27031320333480835,0.03777999430894852,-0.17717093229293823,3.5721490383148193,0.33039984107017517
21389,-0.05693604424595833,-0.2814875841140747,0.04576168209314346,0.1867477297782898,3.643975019454956,0.4884171485900879
21497,-0.006385351065546274,-0.28255176544189453,0.026605628430843353,0.2777273952960968,3.711012601852417,0.5602431893348694
21625,-0.042569007724523544,-0.2958545982837677,0.005853238515555859,0.22505496442317963,3.773261785507202,0.5027823448181152
21760,-0.02766985446214676,-0.30702894926071167,0.010642251931130886,0.08140286058187485,3.8786067962646484,0.37828385829925537
21897,-0.06544984877109528,-0.3660934567451477,0.032458867877721786,-0.009576806798577309,3.9839515686035156,0.47405192255973816
22011,-0.023412954062223434,-0.3464052975177765,0.015963377431035042,0.15322890877723694,4.031835556030273,0.8810662031173706
22140,0.044165343046188354,-0.3336345851421356,-0.04469745606184006,0.3208230137825012,4.165910720825195,0.727837324142456
22280,-0.05906449630856514,-0.36981824040412903,-0.08034899830818176,0.004788403399288654,4.194641590118408,-0.14844051003456116
22417,-0.11600054800510406,-0.4650663733482361,0.07396364957094193,-0.545877993106842,4.314351558685303,0.4405331015586853
22511,-0.042569007724523544,-0.44697457551956177,0.11653265357017517,0.22026655077934265,4.395754337310791,0.9768342971801758
22652,0.12451434880495071,-0.3091574013233185,-0.1388813853263855,1.1061211824417114,4.520252704620361,1.3215993642807007
22758,0.09684448689222336,-0.40706613659858704,-0.14313828945159912,-0.6607996821403503,4.443638324737549,-0.47884035110473633
22884,-0.21284502744674683,-0.6236359477043152,0.13089969754219055,-0.4357447028160095,4.534617900848389,0.13407529890537262
23020,0.03831210732460022,-0.49752524495124817,0.04044055566191673,0.9864110946655273,4.649539470672607,1.7621324062347412
23130,0.1048261821269989,-0.3990844488143921,-0.14260616898536682,0.38307225704193115,4.5825018882751465,-0.05746084079146385
23277,-0.08088111132383347,-0.584259569644928,0.04044055566191673,-0.8619126081466675,4.668693542480469,-0.019153613597154617
23415,-0.029266193509101868,-0.5267914533615112,0.03777999430894852,0.7134721279144287,4.874594688415527,1.1252747774124146
23552,0.06438562273979187,-0.5331767797470093,-0.04682590812444687,-0.9193734526634216,4.917690277099609,-0.06703764945268631
23650,-0.12025744467973709,-0.6534342765808105,0.19475321471691132,-0.5363011956214905,4.994304656982422,0.12449848651885986
23773,-0.012770702131092548,-0.5172134637832642,0.0015963377663865685,0.8092401623725891,5.094861030578613,1.460463047027588
23901,0.05321125686168671,-0.5507364869117737,-0.05959660932421684,-0.2968810200691223,5.118803024291992,-0.272938996553421
24020,-0.08354167640209198,-0.6236359477043152,0.05374337360262871,0.10055647045373917,5.171475887298584,0.4118026793003082
24138,0.007449576165527105,-0.5746815800666809,-0.08992702513933182,0.5985504388809204,5.406107425689697,0.4596867263317108
24266,-0.08141322433948517,-0.5895807147026062,-0.13356025516986847,-0.19153612852096558,5.319916248321533,-0.3734954595565796
24383,-0.12770701944828033,-0.6720582246780396,0.0015963377663865685,-0.13407529890537262,5.473145008087158,1.278503656387329
24506,0.11227575689554214,-0.5768100619316101,-0.032458867877721786,0.7326257228851318,5.453991413116455,0.5793967843055725
24629,-0.06278928369283676,-0.5858559608459473,-0.07289942353963852,0.7565677165985107,5.439626216888428,-0.31124621629714966
24752,-0.060128722339868546,-0.6342782378196716,-0.07555998861789703,-1.1348515748977661,5.65031623840332,1.2401964664459229
24875,0.07928477972745895,-0.6779114603996277,0.12983547151088715,0.019153613597154617,5.679046630859375,0.21547815203666687
